date,time,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h,AT,DPT,SLP,WD,WSR
20160411.0,18.0,54.0,22.0,50.0,48.0,74.0,12.0,13.0,46.0,53.0,96.0,118.0,103.0,103.0,0.499,0.643,137.0,114.0,10156.0,110.0,20.0
20160411.0,19.0,55.0,25.0,48.0,58.0,71.0,13.0,13.0,60.0,52.0,77.0,118.0,102.0,103.0,0.5579999999999999,0.635,140.0,120.0,10151.0,110.0,20.0
20160411.0,20.0,61.0,31.0,45.0,69.0,68.0,14.0,13.0,66.0,52.0,63.0,118.0,98.0,103.0,0.544,0.624,142.0,126.0,10145.0,110.0,20.0
20160411.0,21.0,59.0,32.0,43.0,66.0,65.0,17.0,13.0,65.0,51.0,58.0,118.0,93.0,103.0,0.516,0.612,145.0,132.0,10140.0,110.0,30.0
20160411.0,22.0,59.0,33.0,41.0,66.0,63.0,16.0,13.0,59.0,50.0,60.0,118.0,86.0,103.0,0.48,0.599,146.0,132.0,10141.0,120.0,30.0
20160411.0,23.0,63.0,33.0,39.0,74.0,60.0,16.0,13.0,59.0,49.0,53.0,118.0,79.0,103.0,0.466,0.584,146.0,132.0,10143.0,130.0,30.0
20160412.0,0.0,66.0,37.0,36.0,79.0,60.0,15.0,13.0,47.0,48.0,59.0,118.0,72.0,103.0,0.455,0.5720000000000001,147.0,132.0,10144.0,140.0,30.0
20160412.0,1.0,71.0,41.0,34.0,89.0,60.0,13.0,13.0,32.0,46.0,70.0,118.0,67.0,103.0,1.043,0.585,147.0,133.0,10138.0,130.0,30.0
20160412.0,2.0,70.0,41.0,33.0,87.0,60.0,11.0,12.0,30.0,44.0,83.0,118.0,65.0,103.0,0.493,0.578,148.0,134.0,10133.0,120.0,30.0
20160412.0,3.0,70.0,44.0,33.0,88.0,61.0,11.0,12.0,30.0,43.0,77.0,118.0,65.0,103.0,0.524,0.5770000000000001,148.0,135.0,10127.0,110.0,40.0
20160412.0,4.0,73.0,48.0,33.0,93.0,63.0,11.0,12.0,29.0,42.0,82.0,118.0,67.0,103.0,0.56,0.5760000000000001,157.0,138.0,10117.0,120.0,30.0
20160412.0,5.0,74.0,53.0,33.0,96.0,64.0,10.0,12.0,27.0,42.0,89.0,118.0,71.0,103.0,0.578,0.5770000000000001,166.0,140.0,10108.0,130.0,20.0
20160412.0,6.0,76.0,55.0,34.0,79.0,64.0,10.0,12.0,31.0,41.0,88.0,118.0,75.0,103.0,0.606,0.578,175.0,143.0,10098.0,140.0,20.0
20160412.0,7.0,69.0,49.0,35.0,57.0,65.0,10.0,12.0,40.0,42.0,86.0,118.0,79.0,103.0,0.6459999999999999,0.58,175.0,144.0,10095.0,150.0,20.0
20160412.0,8.0,64.0,45.0,35.0,52.0,65.0,10.0,12.0,47.0,42.0,80.0,118.0,82.0,103.0,0.685,0.581,175.0,145.0,10091.0,160.0,20.0
20160412.0,9.0,65.0,46.0,36.0,55.0,65.0,9.0,12.0,47.0,42.0,84.0,118.0,83.0,103.0,0.693,0.581,175.0,146.0,10088.0,180.0,30.0
20160412.0,10.0,58.0,40.0,36.0,40.0,66.0,9.0,12.0,46.0,42.0,87.0,118.0,84.0,103.0,0.664,0.581,170.0,145.0,10086.0,240.0,20.0
20160412.0,11.0,46.0,32.0,36.0,35.0,66.0,9.0,12.0,44.0,42.0,91.0,118.0,86.0,103.0,0.645,0.581,164.0,145.0,10085.0,300.0,10.0
20160412.0,12.0,44.0,27.0,36.0,27.0,66.0,9.0,12.0,40.0,42.0,94.0,118.0,87.0,103.0,0.653,0.581,159.0,144.0,10083.0,360.0,0.0
20160412.0,13.0,45.0,24.0,36.0,23.0,67.0,9.0,12.0,39.0,42.0,94.0,118.0,88.0,103.0,0.645,0.583,155.0,141.0,10085.0,270.0,0.0
20160412.0,14.0,45.0,25.0,35.0,21.0,67.0,10.0,12.0,42.0,43.0,90.0,117.0,88.0,103.0,0.627,0.586,150.0,139.0,10087.0,180.0,0.0
20160412.0,15.0,45.0,27.0,36.0,33.0,67.0,9.0,12.0,42.0,43.0,89.0,115.0,89.0,103.0,0.601,0.59,146.0,136.0,10089.0,90.0,10.0
20160412.0,16.0,53.0,33.0,36.0,53.0,67.0,9.0,12.0,45.0,44.0,89.0,108.0,90.0,103.0,0.613,0.595,148.0,140.0,10085.0,110.0,10.0
20160412.0,17.0,65.0,45.0,37.0,77.0,69.0,10.0,11.0,53.0,44.0,80.0,101.0,89.0,103.0,0.662,0.602,150.0,143.0,10081.0,130.0,10.0
20160412.0,18.0,76.0,55.0,38.0,90.0,71.0,10.0,11.0,59.0,45.0,74.0,100.0,88.0,102.0,0.722,0.612,152.0,147.0,10077.0,160.0,10.0
20160412.0,19.0,85.0,62.0,40.0,99.0,73.0,11.0,11.0,68.0,45.0,59.0,100.0,84.0,98.0,0.762,0.62,152.0,147.0,10075.0,150.0,10.0
20160412.0,20.0,93.0,69.0,42.0,106.0,75.0,11.0,11.0,73.0,46.0,48.0,100.0,78.0,93.0,0.823,0.632,152.0,147.0,10074.0,140.0,10.0
20160412.0,21.0,100.0,75.0,43.0,108.0,78.0,11.0,11.0,79.0,46.0,38.0,100.0,71.0,91.0,0.835,0.645,152.0,147.0,10072.0,140.0,10.0
20160412.0,22.0,99.0,74.0,45.0,99.0,79.0,11.0,11.0,82.0,47.0,30.0,100.0,63.0,91.0,0.838,0.66,153.0,148.0,10074.0,210.0,10.0
20160412.0,23.0,97.0,72.0,47.0,98.0,81.0,11.0,10.0,88.0,48.0,19.0,100.0,55.0,91.0,0.932,0.679,154.0,150.0,10075.0,280.0,10.0
20160413.0,0.0,96.0,71.0,48.0,94.0,82.0,11.0,10.0,87.0,50.0,14.0,100.0,45.0,91.0,0.967,0.701,155.0,151.0,10077.0,360.0,10.0
20160413.0,1.0,96.0,71.0,49.0,93.0,82.0,11.0,10.0,84.0,52.0,12.0,100.0,37.0,91.0,0.983,0.698,173.0,153.0,10076.0,260.0,10.0
20160413.0,2.0,94.0,70.0,50.0,97.0,82.0,11.0,10.0,83.0,54.0,12.0,98.0,29.0,91.0,1.036,0.721,192.0,156.0,10074.0,160.0,10.0
20160413.0,3.0,91.0,67.0,51.0,94.0,82.0,11.0,10.0,77.0,56.0,11.0,98.0,23.0,91.0,1.012,0.741,210.0,158.0,10073.0,70.0,20.0
20160413.0,4.0,91.0,67.0,52.0,96.0,82.0,11.0,10.0,74.0,58.0,11.0,98.0,18.0,91.0,0.953,0.758,218.0,156.0,10069.0,160.0,20.0
20160413.0,5.0,89.0,66.0,53.0,75.0,79.0,11.0,10.0,68.0,56.0,12.0,100.0,16.0,92.0,0.865,0.7490000000000001,226.0,154.0,10064.0,260.0,30.0
20160413.0,6.0,91.0,67.0,54.0,70.0,78.0,11.0,10.0,67.0,58.0,12.0,99.0,13.0,92.0,0.906,0.7609999999999999,234.0,152.0,10060.0,360.0,40.0
20160413.0,7.0,89.0,66.0,54.0,86.0,81.0,12.0,10.0,69.0,63.0,12.0,97.0,12.0,91.0,1.094,0.802,224.0,153.0,10062.0,260.0,30.0
20160413.0,8.0,96.0,71.0,55.0,104.0,83.0,13.0,11.0,75.0,64.0,13.0,97.0,12.0,91.0,1.288,0.8270000000000001,213.0,154.0,10063.0,160.0,30.0
20160413.0,9.0,114.0,85.0,57.0,116.0,86.0,18.0,11.0,85.0,66.0,15.0,97.0,12.0,91.0,1.615,0.866,203.0,155.0,10065.0,70.0,30.0
20160413.0,10.0,126.0,95.0,58.0,123.0,82.0,20.0,11.0,83.0,62.0,30.0,99.0,13.0,92.0,1.332,0.8420000000000001,189.0,151.0,10073.0,70.0,20.0
20160413.0,11.0,116.0,87.0,61.0,154.0,87.0,22.0,12.0,74.0,69.0,77.0,96.0,23.0,91.0,1.037,0.909,174.0,147.0,10082.0,80.0,20.0
20160413.0,12.0,106.0,79.0,63.0,95.0,89.0,20.0,12.0,54.0,69.0,129.0,132.0,39.0,91.0,0.932,0.921,160.0,143.0,10090.0,90.0,20.0
20160413.0,13.0,117.0,88.0,66.0,110.0,90.0,19.0,12.0,46.0,69.0,155.0,155.0,57.0,90.0,0.902,0.932,158.0,143.0,10094.0,90.0,10.0
20160413.0,14.0,122.0,92.0,69.0,105.0,92.0,18.0,13.0,38.0,69.0,174.0,174.0,77.0,90.0,0.883,0.943,156.0,144.0,10099.0,100.0,10.0
20160413.0,15.0,124.0,93.0,71.0,125.0,95.0,18.0,13.0,39.0,69.0,174.0,177.0,98.0,99.0,0.907,0.956,154.0,144.0,10103.0,110.0,10.0
20160413.0,16.0,128.0,97.0,74.0,124.0,98.0,17.0,14.0,45.0,69.0,161.0,178.0,117.0,117.0,0.924,0.969,150.0,140.0,10103.0,90.0,10.0
20160413.0,17.0,126.0,95.0,76.0,128.0,100.0,16.0,14.0,54.0,69.0,136.0,178.0,132.0,132.0,0.8959999999999999,0.979,146.0,137.0,10102.0,80.0,10.0
20160413.0,18.0,121.0,91.0,78.0,120.0,101.0,15.0,14.0,67.0,69.0,102.0,178.0,138.0,140.0,0.942,0.988,142.0,133.0,10102.0,70.0,10.0
20160413.0,19.0,120.0,90.0,79.0,107.0,101.0,15.0,14.0,88.0,70.0,68.0,178.0,137.0,140.0,0.985,0.998,140.0,132.0,10107.0,130.0,10.0
20160413.0,20.0,127.0,96.0,80.0,107.0,101.0,14.0,15.0,92.0,71.0,52.0,178.0,128.0,140.0,1.032,1.007,137.0,130.0,10112.0,200.0,10.0
20160413.0,21.0,138.0,105.0,82.0,122.0,101.0,15.0,15.0,89.0,72.0,49.0,178.0,115.0,140.0,1.004,1.014,135.0,129.0,10117.0,270.0,10.0
20160413.0,22.0,147.0,112.0,83.0,140.0,101.0,13.0,15.0,71.0,71.0,62.0,178.0,101.0,140.0,0.95,1.019,142.0,136.0,10124.0,260.0,10.0
20160413.0,23.0,148.0,113.0,85.0,167.0,102.0,12.0,15.0,55.0,70.0,76.0,178.0,88.0,140.0,0.88,1.017,150.0,142.0,10130.0,250.0,10.0
20160414.0,0.0,150.0,115.0,87.0,175.0,102.0,11.0,15.0,47.0,68.0,78.0,178.0,78.0,140.0,0.8420000000000001,1.011,157.0,149.0,10137.0,250.0,20.0
20160414.0,1.0,153.0,116.0,89.0,183.0,103.0,11.0,15.0,44.0,66.0,74.0,178.0,70.0,140.0,1.3430000000000002,1.026,176.0,151.0,10140.0,180.0,10.0
20160414.0,2.0,158.0,120.0,91.0,138.0,104.0,11.0,15.0,41.0,65.0,80.0,178.0,67.0,140.0,0.858,1.019,196.0,154.0,10143.0,110.0,10.0
20160414.0,3.0,157.0,119.0,93.0,119.0,99.0,10.0,14.0,37.0,58.0,69.0,181.0,70.0,141.0,0.825,0.981,215.0,156.0,10146.0,40.0,10.0
20160414.0,4.0,149.0,114.0,95.0,134.0,106.0,11.0,15.0,38.0,62.0,67.0,178.0,69.0,140.0,0.835,1.007,227.0,138.0,10142.0,50.0,10.0
20160414.0,5.0,157.0,119.0,97.0,147.0,108.0,11.0,15.0,39.0,60.0,67.0,178.0,71.0,140.0,0.853,1.005,240.0,121.0,10138.0,70.0,10.0
20160414.0,6.0,165.0,125.0,99.0,170.0,111.0,11.0,15.0,44.0,59.0,61.0,178.0,71.0,140.0,0.913,1.004,252.0,103.0,10134.0,90.0,20.0
20160414.0,7.0,175.0,132.0,102.0,173.0,117.0,12.0,15.0,54.0,59.0,52.0,178.0,68.0,140.0,1.023,1.001,242.0,111.0,10137.0,90.0,20.0
20160414.0,8.0,196.0,147.0,105.0,222.0,122.0,12.0,15.0,67.0,58.0,46.0,178.0,64.0,140.0,1.158,0.995,231.0,118.0,10140.0,90.0,20.0
20160414.0,9.0,217.0,166.0,109.0,240.0,127.0,14.0,15.0,77.0,58.0,53.0,178.0,61.0,140.0,1.277,0.98,221.0,126.0,10143.0,90.0,30.0
20160414.0,10.0,224.0,173.0,112.0,223.0,131.0,16.0,15.0,86.0,58.0,71.0,178.0,60.0,140.0,1.362,0.983,213.0,116.0,10148.0,100.0,20.0
20160414.0,11.0,223.0,172.0,116.0,192.0,133.0,17.0,14.0,90.0,59.0,101.0,178.0,65.0,140.0,1.314,0.995,205.0,107.0,10154.0,120.0,20.0
20160414.0,12.0,215.0,164.0,119.0,167.0,137.0,18.0,14.0,77.0,60.0,143.0,181.0,74.0,140.0,1.16,1.004,197.0,97.0,10159.0,140.0,20.0
20160414.0,13.0,186.0,140.0,121.0,162.0,140.0,19.0,14.0,61.0,60.0,175.0,187.0,88.0,140.0,0.934,1.006,190.0,93.0,10162.0,120.0,10.0
20160414.0,14.0,138.0,105.0,121.0,130.0,144.0,16.0,14.0,43.0,60.0,186.0,191.0,103.0,140.0,0.718,0.999,184.0,90.0,10166.0,100.0,10.0
20160414.0,15.0,114.0,85.0,121.0,99.0,145.0,13.0,14.0,42.0,60.0,176.0,193.0,119.0,141.0,0.621,0.987,177.0,86.0,10169.0,90.0,10.0
20160414.0,16.0,104.0,77.0,121.0,126.0,146.0,13.0,14.0,48.0,61.0,170.0,195.0,134.0,142.0,0.665,0.976,168.0,103.0,10170.0,90.0,10.0
20160414.0,17.0,113.0,84.0,120.0,145.0,147.0,13.0,14.0,55.0,61.0,166.0,195.0,148.0,148.0,0.727,0.969,159.0,121.0,10171.0,90.0,20.0
20160414.0,18.0,119.0,89.0,120.0,117.0,147.0,13.0,14.0,69.0,61.0,144.0,195.0,157.0,157.0,0.778,0.962,150.0,138.0,10172.0,90.0,30.0
20160414.0,19.0,115.0,86.0,120.0,125.0,147.0,13.0,13.0,76.0,60.0,127.0,195.0,161.0,161.0,0.8109999999999999,0.955,147.0,135.0,10171.0,90.0,30.0
20160414.0,20.0,115.0,86.0,120.0,132.0,148.0,13.0,13.0,73.0,60.0,126.0,195.0,159.0,162.0,0.82,0.946,145.0,132.0,10171.0,90.0,30.0
20160414.0,21.0,127.0,96.0,119.0,128.0,148.0,13.0,13.0,64.0,58.0,124.0,195.0,152.0,162.0,0.7959999999999999,0.937,142.0,129.0,10170.0,90.0,30.0
20160414.0,22.0,130.0,98.0,119.0,121.0,147.0,13.0,13.0,60.0,58.0,119.0,195.0,144.0,162.0,0.7659999999999999,0.929,147.0,127.0,10174.0,90.0,30.0
20160414.0,23.0,130.0,98.0,118.0,124.0,146.0,12.0,13.0,58.0,58.0,115.0,195.0,136.0,162.0,0.755,0.924,152.0,124.0,10178.0,100.0,30.0
20160415.0,0.0,137.0,104.0,118.0,118.0,144.0,12.0,13.0,61.0,59.0,107.0,195.0,128.0,162.0,0.76,0.921,157.0,122.0,10182.0,110.0,30.0
20160415.0,1.0,141.0,107.0,117.0,140.0,143.0,13.0,13.0,64.0,60.0,85.0,195.0,118.0,162.0,0.763,0.897,182.0,105.0,10179.0,100.0,30.0
20160415.0,2.0,157.0,119.0,117.0,156.0,144.0,15.0,13.0,74.0,61.0,60.0,195.0,108.0,162.0,0.743,0.892,206.0,89.0,10176.0,90.0,30.0
20160415.0,3.0,164.0,124.0,117.0,179.0,145.0,15.0,14.0,63.0,62.0,61.0,195.0,100.0,162.0,0.733,0.887,231.0,72.0,10173.0,90.0,40.0
20160415.0,4.0,160.0,121.0,118.0,136.0,145.0,16.0,14.0,48.0,62.0,76.0,195.0,93.0,162.0,0.688,0.8809999999999999,232.0,64.0,10167.0,90.0,40.0
20160415.0,5.0,153.0,116.0,117.0,136.0,145.0,16.0,14.0,44.0,63.0,82.0,195.0,88.0,162.0,0.6829999999999999,0.8740000000000001,233.0,57.0,10162.0,100.0,40.0
20160415.0,6.0,141.0,107.0,117.0,135.0,145.0,15.0,14.0,46.0,63.0,82.0,195.0,84.0,162.0,0.665,0.863,234.0,49.0,10156.0,110.0,50.0
20160415.0,7.0,128.0,97.0,115.0,114.0,144.0,18.0,15.0,61.0,63.0,67.0,195.0,77.0,162.0,0.6809999999999999,0.8490000000000001,222.0,69.0,10151.0,110.0,50.0
20160415.0,8.0,125.0,94.0,113.0,101.0,141.0,21.0,15.0,69.0,63.0,63.0,195.0,72.0,162.0,0.708,0.83,211.0,89.0,10147.0,110.0,50.0
20160415.0,9.0,114.5,85.5,109.5,95.0,136.5,20.5,15.0,67.5,62.0,73.0,195.0,73.0,162.0,0.6910000000000001,0.8054999999999999,199.0,109.0,10142.0,110.0,50.0
20160415.0,10.0,104.0,77.0,106.0,89.0,132.0,20.0,15.0,66.0,61.0,83.0,195.0,74.0,162.0,0.674,0.7809999999999999,195.0,93.0,10140.0,120.0,40.0
20160415.0,11.0,82.0,60.0,102.0,79.0,127.0,15.0,15.0,48.0,60.0,107.0,196.0,80.0,163.0,0.561,0.7659999999999999,191.0,78.0,10139.0,130.0,40.0
20160415.0,12.0,72.0,42.0,96.0,91.0,124.0,12.0,15.0,37.0,58.0,123.0,195.0,87.0,162.0,0.445,0.7170000000000001,187.0,62.0,10137.0,140.0,40.0
20160415.0,13.0,69.0,32.0,92.0,85.0,121.0,11.0,14.0,31.0,57.0,135.0,192.0,94.0,162.0,0.402,0.6940000000000001,187.0,72.0,10133.0,140.0,30.0
20160415.0,14.0,77.0,30.0,88.0,101.0,120.0,11.0,14.0,33.0,56.0,128.0,183.0,101.0,162.0,0.401,0.68,186.0,81.0,10130.0,150.0,30.0
20160415.0,15.0,76.0,32.0,86.0,100.0,119.0,11.0,14.0,35.0,56.0,125.0,178.0,109.0,162.0,0.403,0.67,186.0,91.0,10126.0,160.0,30.0
20160415.0,16.0,81.0,36.5,85.0,110.0,118.0,11.0,14.0,39.0,56.0,126.0,166.5,114.0,162.0,0.458,0.6655,185.0,103.0,10116.0,160.0,30.0
20160415.0,17.0,86.0,41.0,84.0,120.0,117.0,11.0,14.0,43.0,56.0,127.0,155.0,119.0,162.0,0.513,0.6609999999999999,185.0,114.0,10105.0,160.0,30.0
20160415.0,18.0,88.0,51.0,83.0,123.0,118.0,11.0,14.0,50.0,55.0,123.0,146.0,125.0,161.0,0.601,0.653,184.0,126.0,10095.0,160.0,40.0
20160415.0,19.0,81.0,55.0,81.0,109.0,116.0,12.0,14.0,52.0,54.0,115.0,144.0,125.0,159.0,0.605,0.644,183.0,132.0,10085.0,150.0,30.0
20160415.0,20.0,83.0,53.0,80.0,113.0,115.0,12.0,14.0,51.0,53.0,106.0,143.0,123.0,152.0,0.599,0.633,183.0,137.0,10074.0,140.0,30.0
20160415.0,21.0,81.5,51.5,78.5,110.5,114.5,12.0,14.0,48.0,52.0,101.5,142.5,119.5,145.5,0.581,0.6245,182.0,143.0,10064.0,140.0,30.0
20160415.0,22.0,80.0,50.0,77.0,108.0,114.0,12.0,14.0,45.0,51.0,97.0,142.0,116.0,139.0,0.563,0.616,187.0,149.0,10057.0,150.0,30.0
20160415.0,23.0,76.0,44.0,74.0,100.0,112.0,13.0,14.0,38.0,51.0,97.0,142.0,111.0,133.0,0.499,0.604,192.0,156.0,10049.0,160.0,40.0
20160416.0,0.0,74.0,40.0,71.0,95.0,111.0,12.0,14.0,30.0,49.0,102.0,142.0,110.0,129.0,0.493,0.591,197.0,162.0,10042.0,180.0,50.0
20160416.0,1.0,65.0,39.0,68.0,77.0,107.0,11.0,14.0,24.0,47.0,98.0,142.0,105.0,127.0,0.645,0.585,194.0,167.0,10033.0,180.0,40.0
20160416.0,2.0,59.0,37.0,64.0,65.0,102.0,12.0,14.0,22.0,45.0,103.0,144.0,103.0,126.0,0.462,0.5720000000000001,191.0,171.0,10024.0,180.0,30.0
20160416.0,3.0,53.0,34.0,60.0,54.0,98.0,11.0,13.0,23.0,43.0,96.0,144.0,100.0,126.0,0.448,0.5579999999999999,188.0,176.0,10015.0,180.0,20.0
20160416.0,4.0,50.0,32.0,55.0,44.0,95.0,11.0,13.0,20.0,41.0,97.0,144.0,99.0,126.0,0.434,0.546,194.0,180.0,10005.0,180.0,30.0
20160416.0,5.0,50.0,26.0,51.0,39.0,91.0,11.0,13.0,20.0,40.0,97.0,144.0,98.0,126.0,0.436,0.534,201.0,183.0,9995.0,180.0,40.0
20160416.0,6.0,50.0,26.0,47.0,38.0,87.0,11.0,13.0,23.0,39.0,95.0,144.0,98.0,126.0,0.44,0.524,207.0,187.0,9985.0,180.0,50.0
20160416.0,7.0,49.5,26.0,44.0,42.5,86.0,11.0,12.5,28.5,37.5,91.5,144.0,97.0,126.0,0.465,0.5145,213.0,185.0,9988.0,200.0,60.0
20160416.0,8.0,49.0,26.0,41.0,47.0,85.0,11.0,12.0,34.0,36.0,88.0,144.0,96.0,126.0,0.49,0.505,219.0,183.0,9992.0,220.0,70.0
20160416.0,9.0,48.0,20.0,40.0,40.0,82.0,11.0,12.0,34.0,36.0,88.0,144.0,95.0,126.0,0.506,0.505,225.0,181.0,9995.0,250.0,80.0
20160416.0,10.0,47.0,17.0,37.0,42.0,80.0,10.0,12.0,35.0,35.0,83.0,144.0,92.0,126.0,0.513,0.496,206.0,162.0,10024.0,250.0,90.0
20160416.0,11.0,45.0,18.0,36.0,34.0,79.0,10.0,11.0,48.0,35.0,64.0,144.0,88.0,126.0,0.596,0.498,188.0,142.0,10052.0,260.0,100.0
20160416.0,12.0,42.0,25.0,35.0,33.0,78.0,10.0,11.0,52.0,36.0,60.0,144.0,83.0,126.0,0.652,0.506,169.0,123.0,10081.0,270.0,110.0
20160416.0,13.0,40.0,26.0,35.0,31.0,76.0,11.0,11.0,49.0,36.0,62.0,140.0,79.0,126.0,0.679,0.518,167.0,122.0,10100.0,270.0,90.0
20160416.0,14.0,42.0,29.0,35.0,28.0,74.0,11.0,11.0,47.0,37.0,67.0,137.0,75.0,126.0,0.6859999999999999,0.53,165.0,120.0,10118.0,270.0,70.0
20160416.0,15.0,45.0,31.0,35.0,30.0,73.0,12.0,11.0,42.0,37.0,80.0,136.0,74.0,126.0,0.652,0.54,163.0,119.0,10137.0,270.0,50.0
20160416.0,16.0,39.0,27.0,34.0,36.0,71.0,12.0,11.0,44.0,38.0,81.0,131.0,73.0,126.0,0.6629999999999999,0.55,163.0,121.0,10138.0,270.0,40.0
20160416.0,17.0,46.0,32.0,34.0,45.0,68.0,14.0,11.0,50.0,38.0,74.0,127.0,71.0,126.0,0.728,0.56,164.0,122.0,10139.0,270.0,40.0
20160416.0,18.0,57.0,37.0,33.0,62.0,64.0,12.0,11.0,52.0,38.0,56.0,120.0,68.0,126.0,0.816,0.569,164.0,124.0,10140.0,270.0,40.0
20160416.0,19.0,41.0,20.0,32.0,40.0,62.0,10.0,11.0,47.0,38.0,41.0,115.0,65.0,123.0,0.885,0.58,158.0,123.0,10143.0,270.0,30.0
20160416.0,20.0,36.0,16.0,31.0,35.0,59.0,11.0,11.0,40.0,37.0,59.0,112.0,65.0,119.0,0.877,0.5920000000000001,151.0,123.0,10147.0,270.0,30.0
20160416.0,21.0,41.0,21.0,29.0,40.0,55.0,10.0,11.0,33.0,37.0,89.0,114.0,68.0,116.0,0.777,0.6,145.0,122.0,10150.0,270.0,30.0
20160416.0,22.0,40.0,28.0,28.0,37.0,52.0,11.0,11.0,31.0,36.0,97.0,114.0,72.0,111.0,0.7879999999999999,0.609,150.0,118.0,10158.0,270.0,20.0
20160416.0,23.0,49.0,34.0,28.0,39.0,48.0,12.0,11.0,31.0,36.0,98.0,113.0,75.0,110.0,0.8290000000000001,0.623,154.0,115.0,10166.0,280.0,20.0
20160417.0,0.0,65.0,46.0,28.0,54.0,46.0,12.0,11.0,27.0,36.0,97.0,112.0,76.0,106.0,0.888,0.64,159.0,111.0,10174.0,290.0,20.0
20160417.0,1.0,78.0,57.0,29.0,62.0,44.0,12.0,11.0,26.0,36.0,90.0,111.0,78.0,104.0,0.916,0.6509999999999999,169.0,98.0,10176.0,200.0,20.0
20160417.0,2.0,82.0,60.0,30.0,72.0,43.0,12.0,11.0,27.0,36.0,85.0,106.0,82.0,102.0,0.936,0.6709999999999999,178.0,86.0,10178.0,120.0,20.0
20160417.0,3.0,83.0,61.0,31.0,63.0,43.0,13.0,11.0,27.0,36.0,83.0,107.0,88.0,103.0,0.95,0.6809999999999999,188.0,73.0,10180.0,40.0,20.0
20160417.0,4.0,86.0,63.0,32.0,63.0,42.0,13.0,11.0,28.0,36.0,80.0,105.0,90.0,102.0,0.992,0.7140000000000001,192.0,70.0,10173.0,50.0,20.0
20160417.0,5.0,89.0,66.0,34.0,75.0,43.0,14.0,12.0,31.0,37.0,70.0,105.0,88.0,101.0,1.05,0.74,196.0,68.0,10166.0,60.0,20.0
20160417.0,6.0,99.0,74.0,36.0,81.0,45.0,16.0,12.0,39.0,38.0,57.0,104.0,82.0,101.0,1.123,0.768,200.0,65.0,10159.0,70.0,30.0
20160417.0,7.0,104.0,77.0,38.0,96.0,45.0,18.0,12.0,44.0,38.0,52.0,104.0,77.0,100.0,1.198,0.799,196.0,70.0,10157.0,70.0,30.0
20160417.0,8.0,108.0,80.0,40.0,81.0,46.0,22.0,12.0,41.0,38.0,62.0,104.0,74.0,98.0,1.266,0.8370000000000001,192.0,74.0,10155.0,70.0,30.0
20160417.0,9.0,108.0,80.0,42.0,86.0,47.0,25.0,13.0,41.0,39.0,73.0,104.0,70.0,96.0,1.31,0.863,188.0,79.0,10153.0,70.0,40.0
20160417.0,10.0,91.0,67.0,44.0,82.0,51.0,26.0,13.0,41.0,41.0,86.0,103.0,70.0,93.0,1.096,0.878,178.0,72.0,10161.0,70.0,30.0
20160417.0,11.0,74.0,53.0,46.0,88.0,56.0,23.0,14.0,35.0,38.0,98.0,105.0,72.0,92.0,0.868,0.899,167.0,64.0,10170.0,70.0,30.0
20160417.0,12.0,69.0,45.0,47.0,86.0,61.0,21.0,15.0,31.0,38.0,110.0,112.0,76.0,91.0,0.72,0.902,157.0,57.0,10178.0,70.0,30.0
20160417.0,13.0,70.0,42.0,47.0,88.0,65.0,20.0,15.0,29.0,37.0,122.0,122.0,82.0,91.0,0.669,0.901,155.0,51.0,10184.0,90.0,30.0
20160417.0,14.0,67.0,41.0,48.0,82.0,67.0,17.0,15.0,25.0,36.0,132.0,132.0,92.0,94.0,0.569,0.8959999999999999,152.0,44.0,10190.0,110.0,30.0
20160417.0,15.0,69.0,39.0,49.0,85.0,69.0,15.0,15.0,25.0,35.0,138.0,138.0,103.0,103.0,0.522,0.8909999999999999,150.0,38.0,10196.0,140.0,30.0
20160417.0,16.0,73.0,38.0,49.0,93.0,72.0,15.0,15.0,29.0,34.0,137.0,139.0,112.0,112.0,0.528,0.885,141.0,49.0,10195.0,210.0,30.0
20160417.0,17.0,73.0,38.0,49.0,93.0,75.0,13.0,15.0,33.0,34.0,131.0,139.0,120.0,120.0,0.546,0.878,131.0,59.0,10194.0,280.0,30.0
20160417.0,18.0,71.0,40.0,49.0,88.0,77.0,14.0,16.0,43.0,33.0,121.0,139.0,123.0,123.0,0.605,0.8690000000000001,122.0,70.0,10193.0,360.0,30.0
20160417.0,19.0,72.0,42.0,50.0,88.0,78.0,14.0,16.0,46.0,33.0,113.0,140.0,125.0,125.0,0.631,0.858,121.0,74.0,10189.0,320.0,20.0
20160417.0,20.0,74.0,45.0,52.0,79.0,77.0,14.0,15.0,44.0,32.0,111.0,142.0,127.0,128.0,0.5820000000000001,0.8270000000000001,120.0,78.0,10186.0,280.0,10.0
20160417.0,21.0,71.0,39.0,52.0,67.0,79.0,15.0,16.0,45.0,34.0,99.0,140.0,123.0,126.0,0.5539999999999999,0.838,119.0,82.0,10182.0,250.0,10.0
20160417.0,22.0,66.0,32.0,52.0,62.0,79.0,15.0,16.0,42.0,34.0,93.0,140.0,118.0,126.0,0.504,0.826,127.0,74.0,10188.0,220.0,10.0
20160417.0,23.0,61.0,29.0,52.0,53.0,79.0,16.0,17.0,42.0,35.0,87.0,140.0,111.0,126.0,0.48,0.8109999999999999,134.0,65.0,10193.0,200.0,20.0
